"iter","draw","step","seed","time_2ii_3.rate","time_2i_3.rate","time_2i_2ii.rate","time_1_2.rate","time_0_1.shape","time_0_1.scale","sample_wt"
1,22,0,"10407_820262505_-1585105954_2095241572_-1872924720_1330458790_753783418",0.340136819790045,0.240751427520462,0.353939097435058,0.0629360576630598,1.93913738951976,77.2082536882946,0
1,23,0,"10407_1302903674_1940986711_-208392920_1669308479_-794925347_-197374026",0.377356355346075,0.289228200860383,0.57486294800469,0.0894763304963235,2.41854924281329,92.4059896933767,0
1,24,0,"10407_-1160432374_292644152_-2004459810_-1565338039_-1190180257_1815964854",0.52924432555299,0.285654194821714,0.748193821729327,0.0603441690179005,1.68961681679345,107.303320256786,0
1,25,0,"10407_129956808_2009425952_769149797_-1171739978_-422628155_-1309008961",0.451586749423328,0.237314183846477,0.359384335737196,0.0860303508334702,1.50031407951706,99.3837993111858,0
1,26,0,"10407_-123784595_-1293654008_1743368079_1828251884_-161552236_-845181549",0.400947647419529,0.301131811581044,0.373482085209962,0.0466460401311462,2.77864613522589,90.1662787866001,0
1,27,0,"10407_-1766930078_1336406232_545917009_460489087_-329748757_-1059745457",0.34974170974837,0.3591832338576,0.493683168868837,0.0513365027122331,2.55830555001785,81.0344992821514,0
1,28,0,"10407_2090961555_-2073423310_-1969799962_292972333_-1365481762_1053468995",0.482322252231293,0.273900933011014,0.562263578126399,0.0684005568109834,2.21253807423187,59.661501020005,0
1,29,0,"10407_927081322_-1186088238_1284057786_-471204490_490028081_-85050084",0.562380786332001,0.335203894484884,0.724812558546153,0.0625123671774781,1.84778357813055,87.9152803452681,0
1,30,0,"10407_1110535889_-1361542708_485249869_-1369566591_-869162808_302785325",0.469156650707805,0.242240505344473,0.693352953899143,0.0621509663425891,1.82838148798071,93.734022603295,0
1,31,0,"10407_1443799327_-1008021446_-697818049_238194376_-1636858312_-1551206692",0.465514506708311,0.275250349695811,0.49910726298129,0.085733949517974,1.83196281286149,77.8043264549412,0
1,32,0,"10407_-1558794368_1670805793_-1818916424_-1323523848_59591599_-966972038",0.423501451897244,0.337410744666503,0.650983526555303,0.0776171986925437,2.93379787003201,86.3225198906064,0
1,33,0,"10407_-195893881_-406475423_-1369097650_-298249927_-877997054_-333915020",0.417330020115831,0.212125817402119,0.524454550404694,0.078369195813371,1.61626643216261,68.9348611408312,0
1,34,0,"10407_1776606239_1177285500_-654008015_570982191_-1671209675_2133998928",0.41366750254749,0.230785993529783,0.636214692896012,0.085283066967241,1.78517800568757,96.0362265218131,0
1,35,0,"10407_677216340_-900950363_-1534775551_-1269444868_1979897522_-1552572739",0.296118941418541,0.229393877727382,0.580244929095764,0.0784696370173852,1.96202200326654,110.299891530736,0
1,36,0,"10407_-1401554084_-1158878441_2101083472_-550550687_-1713855969_-1074362137",0.461545865752292,0.356714216855298,0.678298274520608,0.0776983736281352,2.16377768581998,102.156497879264,0
1,37,0,"10407_-861872186_-263823222_1285129581_-54873842_567934883_-1881288618",0.426442690632891,0.265406468064279,0.645838439930229,0.0660268094208595,1.86742714007852,87.3685754293119,0
1,38,0,"10407_-668653880_-304630849_-1825681616_546800395_1366993497_874461942",0.497334584833822,0.307704525211812,0.499618264396535,0.0798286039195726,2.81882743300444,111.779171085951,0
1,39,0,"10407_1858931057_627382722_-907962559_-2089631396_935688624_1682557555",0.464618598499286,0.366769603684283,0.585067197930901,0.0709577144317973,2.54930265874838,76.8848027001738,0
1,40,0,"10407_-496446890_-1863977284_1153436244_2047109644_-1935185237_-686163609",0.422824664643804,0.228052611216564,0.687092878137277,0.0446786612074584,2.18251722882958,67.2539980070599,0
1,41,0,"10407_-869504009_-550550983_574265439_-105567281_32404073_1012964439",0.312252744476295,0.199463223295973,0.455008279129053,0.0774182088709686,2.75021479899173,67.005198990512,0
1,42,0,"10407_1033146169_-712392763_1394969518_148533238_-496252053_1985484787",0.54896225774776,0.29695901051375,0.577647606655001,0.0665040905966318,2.83364429749018,94.474693042649,0
1,43,0,"10407_-2016846022_-593577149_-159967124_-2051664826_-504493629_-1283158603",0.429685783540358,0.333858837322667,0.46358492436336,0.0686179140160862,2.69756770353869,70.8677128596148,0
1,44,0,"10407_-1184343213_-2120493846_-1743467051_-1678555178_161770858_1116279187",0.416225180604496,0.196718656542869,0.495799833584383,0.0524653821996934,1.60663861241528,91.7692679762719,0
1,45,0,"10407_11680110_1835919876_-1710058485_1685885554_711849504_1257285196",0.596529451625369,0.296034544545036,0.60563401733159,0.056091188539041,2.05767493302589,88.187287075188,0
1,46,0,"10407_-1805106803_-1143617879_-106936897_620274076_-1082072378_421520270",0.347840807534551,0.269486937170774,0.445961877639608,0.0452742919025637,1.81824420084981,107.278587352193,0
1,47,0,"10407_-774913170_1085631569_1842941549_124484013_-1821664125_-1148925180",0.545020934422769,0.283284665216508,0.424267672414723,0.0659866226344075,2.46960560931181,83.3815404372617,0
1,48,0,"10407_1044783027_-442253301_1131261899_70677003_-1367100281_1863394804",0.374631375880979,0.362559747077764,0.726412530140161,0.062640693437107,1.4513624209125,62.7525889101062,0
1,49,0,"10407_149568377_-1070915300_230041007_754861183_-244651464_1515406593",0.454193469520633,0.261374158289196,0.458522379689164,0.069427275627768,1.80775780766327,68.5607221871033,0
1,50,0,"10407_-24717038_1174405701_975573454_-1038533560_-727111267_-1753693465",0.479393960515836,0.279701408090417,0.366752183801228,0.0875362957034217,2.25313822448811,68.4368518256501,0
1,51,0,"10407_-1337294867_62287247_-1240716478_390580784_-1888027278_1728315415",0.607661299541585,0.298431400101895,0.60087039500285,0.0594006553838794,2.29874073918547,109.238694825477,0
1,52,0,"10407_-1365950447_-114132218_-933691646_910655062_-522541172_589507257",0.409444244151205,0.305108388767146,0.450697660093548,0.0578375024612901,2.0688420772774,63.7869341100711,0
1,53,0,"10407_2023366037_1711436140_1626703452_710854755_-2041572684_-1489063679",0.627953559770544,0.29343104209389,0.496822165698793,0.0468197395276525,1.47146092230079,76.9251392131506,0
1,54,0,"10407_1316889136_-359597589_1667997965_704774570_1988772629_-1896157296",0.584225209542963,0.332604929232743,0.429994742763719,0.0894622289770766,2.24276699067381,98.1458055381215,0
1,55,0,"10407_-1085011307_1349986071_-197071482_1436540436_-2058263264_-1041765642",0.469892402893652,0.369045040561438,0.422370752086192,0.0493610498617427,2.20328441669344,104.712031663918,0
1,56,0,"10407_1293970752_-1320934927_133852660_1585250910_-623480689_1535378940",0.468195665695264,0.195107719520201,0.534867701014523,0.0822564835857238,2.93635472987261,85.0709513596627,0
1,57,0,"10407_364381517_-49693382_315780634_-1272636635_-1414682073_-1895227298",0.393350097756107,0.284723570483993,0.48411500262998,0.0862184585871099,2.27023842696771,90.0066798387816,0
1,58,0,"10407_1371657671_233132267_-1410723037_2002056236_-1818618867_-1386132887",0.302763741784877,0.34607810379659,0.64927396503654,0.0651331886350306,2.77679444757375,74.1543390894873,0
1,59,0,"10407_812709666_-1307870615_1050869484_1623544366_-1026629571_-659554486",0.491026344669519,0.219121093138491,0.44403695187254,0.0483550294741593,2.96357359377502,58.335922658111,0
1,60,0,"10407_2113268496_-726762045_944067785_-1650728570_701522576_-1632530444",0.348640731668981,0.238973741707564,0.695069516146662,0.0679251404881918,1.68725601863015,100.153051325729,0
1,61,0,"10407_1949123014_-554984182_2124047172_1685091251_-1621502923_-2070300241",0.453598674804281,0.176862828307428,0.666130670796703,0.0788323923340518,2.78325178557662,104.936212329169,0
1,62,0,"10407_414558937_1954121260_-1747251390_-20604084_1032136554_611420625",0.311626799209935,0.349328876380857,0.436080077497255,0.0623901231022239,2.59684787677311,107.881384489054,0
1,63,0,"10407_356693723_-903867467_-3805640_1309029452_-1080044497_658887960",0.521958713267797,0.307206793713759,0.453606805307096,0.0560053912020925,1.45105412355141,58.8821633283119,0
1,64,0,"10407_1739374871_1572218739_-1146140161_1956599410_502292306_-1494762581",0.505363957814125,0.287078255093628,0.54444695951896,0.0457583517337425,1.94185572793381,97.3367198350741,0
1,65,0,"10407_1952600805_-2065238952_-936024172_-1550679500_-997417894_-1388814676",0.473859035033675,0.341114987992616,0.403726508604715,0.0637458867297602,2.29202334923,65.9999933967643,0
1,66,0,"10407_1079626521_824981860_-457508155_1422604203_-226822127_-1121202488",0.516385386807237,0.225993492424639,0.559840834003429,0.0518603339992774,2.92948106436191,69.8557244176536,0
1,67,0,"10407_-1229410256_1313524927_-1025361211_397734415_-766535353_1403352467",0.378036293598256,0.299696432332242,0.468180122287633,0.0754872237607722,2.4074497771168,52.5510756221096,0
1,68,0,"10407_-620029560_1755965332_799094306_690482383_743073253_-256381021",0.501667890377039,0.232061848721063,0.383866838012147,0.0839457885801503,2.89137188691584,85.8316612672493,0
1,69,0,"10407_441440922_1473829438_157579923_-1267517008_-1647123233_-682151533",0.32840297209804,0.26718686696083,0.47726813844018,0.0540697503486229,1.50629756555434,106.993033508833,0
1,70,0,"10407_-378544419_-247229053_516927424_699709139_524028283_-1090263185",0.32528458286612,0.248195120362561,0.636593679808426,0.0599466421979828,1.78851778034207,111.151717967125,0
1,71,0,"10407_266208427_335522293_-1471791557_-836439046_-1610201018_1070612065",0.612869546411947,0.373587611928681,0.525517076591019,0.0496870838030431,1.71747655893115,110.996877399732,0
1,72,0,"10407_-143163887_612104718_2123473277_1768829776_246555063_779486437",0.616191510491075,0.344970496068351,0.653052707516719,0.0704893719553643,1.90302757304295,76.1769967182389,0
1,73,0,"10407_985702571_1002379883_-1553186303_1956906445_-793226793_1817252530",0.367197619363778,0.308487987005268,0.655789243309796,0.0499308751118383,2.83336379348796,68.0580534100149,0
1,74,0,"10407_-280781574_-1382963313_1332015364_-500120528_-2028756010_1232018200",0.468605971869527,0.260020672253403,0.486143112375254,0.0653439864528322,2.31054401692291,63.6899073337253,0
1,75,0,"10407_-1031400171_1946675091_1605740407_1970032971_1751047563_-1251649080",0.347067894125382,0.307528128339828,0.371056337809125,0.0665843048016651,2.51475398093276,111.242608631622,0
1,76,0,"10407_-840167748_1484384406_1313154915_-1944397931_388586021_1474982257",0.499151867111691,0.199825535367502,0.573232555854314,0.0451183652664488,1.66558871155289,74.4530462119294,0
1,77,0,"10407_1066275865_1035944798_802738821_-1236008634_2114871750_-779013010",0.478717300004679,0.209969339124258,0.526716959192494,0.0684605294118817,2.49632052194725,90.8234905730575,0
1,78,0,"10407_-1612388387_-796135670_-425627497_-728580035_97563808_-1629925090",0.319065054832904,0.280040775282234,0.476796014237676,0.0658835070954881,1.94811476104815,109.374043228422,0
1,79,0,"10407_900714656_-495165928_-693199041_1313680883_1356602965_2014232626",0.492520409514931,0.177465862936503,0.49292977495673,0.0859590393878166,2.38337661765663,84.1878600477695,0
1,80,0,"10407_1481395150_-1708219563_40839997_-1925646892_910487603_305480050",0.508113971102627,0.319793653767714,0.56475874166503,0.0585478614036933,1.68893948577647,101.799764935675,0
1,81,0,"10407_1565534997_-1732211638_508583281_672589535_1421982183_1522250115",0.449721856669125,0.22874129526126,0.558196799577338,0.044986236621328,1.7701059882234,74.2448803515814,0
1,82,0,"10407_717420350_-1845986638_628350437_-1419927662_142021063_-333727609",0.442667696853526,0.204837746197649,0.417444863176749,0.0699347309236508,1.51001985292978,63.5937621544028,0
1,83,0,"10407_1100897105_334251571_-1167292819_-1412509585_-870133967_549238464",0.526149535284947,0.19178043476905,0.676386874392179,0.0705671206365137,1.54857781800334,95.0306315316473,0
1,84,0,"10407_-1391667695_-866109220_144064206_134538149_2036715510_1806580891",0.530821444478712,0.311152844325125,0.388723165513579,0.0849410807131717,1.69451492001822,55.3462471217102,0
1,85,0,"10407_-1018053269_-1801420123_953388581_866528193_-757097585_1816889490",0.335292161011115,0.324149201073226,0.594228236938145,0.0669188569991259,2.13657734088676,62.5663922970904,0
1,86,0,"10407_2084269651_-1217282608_1746251027_1248032008_-1879489501_703752287",0.41717164709098,0.295284015451529,0.35901120339826,0.0454044487283484,1.76024949835592,58.198125469673,0
1,87,0,"10407_634718398_1280560813_-1613528773_-594175675_846309040_1236685023",0.470967590832404,0.250377545733221,0.480471308946244,0.0647616084685881,2.33765881129863,65.304415699653,0
1,88,0,"10407_1583940811_-1188863056_-331308028_-1430808054_1282679367_761603308",0.470588382693723,0.285586910805264,0.525683990165188,0.0891973133162151,2.14822333327086,77.4809352547011,0
1,89,0,"10407_-1701251281_1749354111_1896844081_-1368153857_499061357_1695891607",0.506642094413091,0.347569077387398,0.670469445849034,0.0836708987721193,2.1507584822318,96.8478800548844,0
1,90,0,"10407_601870908_-1148231439_2005235668_383735149_985918897_371377036",0.402358762462072,0.342239288442855,0.439862663838508,0.0545307471195002,2.90742412448382,97.7564273154682,0
1,91,0,"10407_572280964_-1427424242_1532633364_1306296956_1256389113_-1656835082",0.566023670349981,0.315171801667319,0.562850202224134,0.0748187760253328,1.8429335515534,108.445878913403,0
1,92,0,"10407_-1215689232_-236993121_-1545413301_1163687462_650828281_-2018654649",0.402915772715308,0.309375415985586,0.477140437203369,0.0620371987860523,1.4070342096051,54.1766967976775,0
1,93,0,"10407_-211240987_1657174314_1823429411_1168043444_1955742985_-720821811",0.439110069391846,0.280480776293669,0.464430879373947,0.0446185624972221,1.50302691939864,95.0600985455374,0
1,94,0,"10407_1473499330_-278382402_542993088_-1310518989_-1434989076_-314890535",0.459574344985897,0.300080684727566,0.672077539035894,0.049075882260138,1.87657397458166,67.5284576090144,0
1,95,0,"10407_2086950250_-1889877999_853005591_929408850_-132036874_-943919961",0.569419993232719,0.175453695823804,0.532089188332332,0.0764854124542637,2.41025242615596,97.7154485866412,0
1,96,0,"10407_1934559433_313310342_-1247514219_256724259_1412948737_342887814",0.594142883380698,0.262619904959048,0.553701041059153,0.0888535241902016,1.96696029610926,84.5929245636166,0
1,97,0,"10407_-764078040_-163560658_-1799538594_434858543_-503947266_255974060",0.564826223524682,0.226291195539843,0.427428268097965,0.0716905029621815,1.77547596236165,86.2163177263956,0
1,98,0,"10407_-1696477773_-110282605_129264792_-708886294_-1215516834_388532027",0.469716570092378,0.206404599290424,0.630855208187896,0.0566407687342725,2.89489556684212,87.7599490623897,0
1,99,0,"10407_1466773600_-1731945750_1952816607_-535153277_109749668_25428643",0.534521121316085,0.2735596721557,0.392103743416252,0.0760266076424006,1.5199728542393,103.5946018903,0
1,100,0,"10407_292507362_-483393522_-1091690032_528103935_287048539_972797220",0.611104179451538,0.248936384622,0.592100703885813,0.0830904226870146,2.67166267448557,68.6381298942703,0
1,101,0,"10407_1828201332_1397045705_182918571_1140515757_165784137_2074635250",0.62960678409344,0.291284034731723,0.529265585669233,0.0533758382778536,2.29555920395095,104.456981330154,0
1,102,0,"10407_-611841127_593047132_713745111_145692251_779619065_-654912348",0.620804107222115,0.304865481534652,0.446170805498661,0.0751588746455698,2.88050815099182,105.774797081099,0
1,103,0,"10407_-754086909_-599050982_-125700333_-1388439251_-1582883543_620378012",0.309834785184664,0.193968025780225,0.667189277207239,0.0553297125586542,2.03840214086111,64.2116786181529,0
1,104,0,"10407_266908251_1586060792_-1358632309_-361067491_-1563620920_-175237000",0.575791440095558,0.316747646108621,0.552537536965359,0.0528010679964493,2.33550108090272,57.5531240640976,0
1,105,0,"10407_1097540351_-1099082948_-2016158268_1892754995_728253303_1928303904",0.547980561801636,0.346250419103747,0.573140963857556,0.0645570926143237,1.53654810097376,96.9565900161794,0
1,106,0,"10407_-806635836_61389255_406925164_701368578_-1173973468_-1743423863",0.431094574802237,0.210272855254857,0.613208251551007,0.0467552924759306,2.78149909406263,109.070972831976,0
1,107,0,"10407_1415954225_1481960536_-1522220271_2105811828_-707853517_-841509985",0.516527389339321,0.350992485238807,0.43727885517208,0.0547201163114291,1.6479292306795,75.5751710388473,0
1,108,0,"10407_252433233_1796334799_-515170077_1218260632_-824415184_-1350368594",0.397079671963564,0.221176619219672,0.518905107187541,0.0645941102498711,2.1344008543041,77.1147281153555,0
1,109,0,"10407_-155445427_-1524974634_-432823700_1974298040_-1105343505_442505088",0.341906995715841,0.199341779848675,0.638920775062386,0.0813841983791053,2.77583766661581,97.0482438022445,0
1,110,0,"10407_-238496398_242613217_-2043733705_938311275_-1198559586_-436571631",0.623543164182939,0.270143957487667,0.739972956062289,0.0852009596179779,1.99249249520116,56.1871352690235,0
1,111,0,"10407_-490733069_1228608112_-1094304837_-1111136712_-598093286_1934713515",0.340667932254304,0.260570918514615,0.690204495773403,0.0541891868884654,1.53399115813108,86.2387019706587,0
1,112,0,"10407_59564976_-867131353_-591555573_434904693_-196190500_510790345",0.443976124248343,0.348356467108928,0.67256524069085,0.0703175784250852,1.41702477711485,53.2608644406916,0
1,113,0,"10407_709651237_907731143_1939154242_1335679789_1774864876_379107622",0.561719069637056,0.202613653415171,0.511418676157269,0.063288646899549,2.82668053364957,80.6437912234591,0
1,114,0,"10407_-1126736546_-386252062_576815463_1973156826_201050232_-491898161",0.511197909464221,0.291510354225606,0.408707885166453,0.0729993340511111,2.33681982452332,75.1404515257557,0
1,115,0,"10407_-2135683179_-2129376966_1190819775_-160059536_363111178_-870876166",0.331667884933697,0.341426812196052,0.581043879222667,0.0767104916202031,2.55119157230925,69.9428696382038,0
1,116,0,"10407_1271085059_-115749970_-330634231_-1718664192_722706526_-1379568911",0.597816098774486,0.246453075548783,0.733163012665954,0.0559534066632848,1.83254753191627,108.691556034322,0
1,117,0,"10407_918678232_-1305048584_-235722400_937798327_-1153282071_447778663",0.372252623904769,0.283907336715592,0.571378558620238,0.0566069075014137,2.2811332100862,71.9258367806613,0
1,118,0,"10407_876159476_-1812589340_-2033015333_1373772345_863333886_-1670491270",0.387904239153188,0.209285111008888,0.474956510825584,0.0782835964136561,1.4297814276541,103.923746176609,0
1,119,0,"10407_-1709156956_249253052_-809288028_971736826_1770531090_-88656735",0.404322490625696,0.218110250990869,0.551390511604032,0.0783203532409653,1.51235335712691,61.2857068049831,0
1,120,0,"10407_-272893467_-1639351112_-714971634_511906815_-1196554181_163273332",0.570335325312731,0.261427827514053,0.639743087306191,0.0889555097872303,1.99016275063163,69.3141184590237,0
1,121,0,"10407_519398928_1975215550_2122792578_-1905795608_-1839941254_466801449",0.365554780453403,0.236223571892898,0.590965941189536,0.0641361037240786,1.43667730684841,92.3248177067987,0
1,122,0,"10407_-931218903_903632456_615726361_1996310973_-1492394427_-1708734447",0.388252956424283,0.37120655574062,0.503506952839029,0.0573955930096757,2.40007397466623,92.1171232383795,0
1,123,0,"10407_-1621525801_2141528445_-1347813450_-1596342414_-1280412023_-173614051",0.621011498370921,0.240313977713489,0.626411471695543,0.0887048166163773,2.64254968857671,72.5624843849048,0
1,124,0,"10407_1942479379_127346648_1915110659_-274895098_-599411546_1483663638",0.589809976592975,0.288456662121924,0.471671163496189,0.0864060803578907,2.79012803142095,99.6477929615418,0
1,125,0,"10407_-507473328_491865088_71857092_-665411402_-439155596_-1485965189",0.53579219393797,0.318792798816157,0.733491260725209,0.0704498423749728,2.83921656694753,98.4470340878663,0
1,126,0,"10407_-1114961362_-189153926_15018905_1896621234_655639302_582496392",0.592954387777113,0.290248942436972,0.682515838591776,0.0770903450877312,2.70000531955536,101.75341239278,0
1,127,0,"10407_1348863350_-672640233_-730253932_-11743606_295922302_-1697522664",0.476078609891131,0.24080668853875,0.50318288241989,0.0514236139956488,2.56038009391778,65.3686573103118,0
1,128,0,"10407_313675418_1704849455_-631299241_749441626_-815587350_315987604",0.574963924208168,0.324686667185935,0.688743522942498,0.0881374862284486,1.80637586673083,92.1938971635957,0
1,129,0,"10407_-402494158_-1890708724_1739705175_1226065395_-394408306_1914734112",0.356506864321177,0.374656636239351,0.380731854269985,0.0682721677958972,2.74679535848439,89.1091072468307,0
1,130,0,"10407_-676085705_-1302092271_-1583061638_1624549809_453508453_-342433670",0.524786192620659,0.365969255708392,0.398893623821129,0.0781204708024715,2.62199301757555,74.8289575535206,0
1,131,0,"10407_1750227180_487110262_847228575_670917137_16045854_-688286872",0.617799358868587,0.310255451619982,0.573966028042169,0.0579736138786934,1.96461350106998,66.3586145561495,0
1,132,0,"10407_452127389_1485321634_-124153352_880507530_-310014153_1507930419",0.29757663622648,0.328980777571071,0.492575386169758,0.0735881826576716,1.82609734454589,84.1453772752356,0
1,133,0,"10407_1150862623_-1318026243_267540601_-416312665_-1787312302_-1840852870",0.552938685829121,0.257545128522531,0.684589941486509,0.0861611105926463,1.58001795257529,94.2148774515406,0
1,134,0,"10407_418396355_-835291013_-1367610268_1116979779_1293733637_-856988323",0.513653268006997,0.261690931148993,0.420306335606453,0.0728392857007821,1.61968339257979,55.8418125750118,0
1,135,0,"10407_1340375707_248049730_-2019751073_1305695314_971254409_-85979580",0.382850494389349,0.276828001241112,0.716606498605421,0.080817949041636,2.57312382231731,74.496365066004,0
1,136,0,"10407_-1105984775_-388427038_-1648610689_-1352738380_-239393688_-441027184",0.392196233550813,0.265892354082737,0.598334801042648,0.0875579646137265,2.1189044403544,92.2314205062332,0
1,137,0,"10407_-1776971294_1822210358_885542374_-651429536_323054978_726524056",0.494445705697407,0.232291302992914,0.655041689700231,0.0721343143168244,2.03537911458622,89.946399863323,0
1,138,0,"10407_-996108927_-844782916_1354902960_-1367765413_-609158826_1350333100",0.336630689749215,0.243670462508978,0.442209969944897,0.0608739603074621,1.49207565797449,79.0275386285754,0
1,139,0,"10407_1238747165_1540217508_-1163682598_1353127500_-1029621453_-176009205",0.489762263259386,0.35874247965753,0.371231851662655,0.0781754219873379,2.9215425786121,102.828890509077,0
1,140,0,"10407_28858290_1908080471_-1882357738_1766207861_-1025221115_322324119",0.467668416837619,0.311356414368873,0.51074238566887,0.0790716741763196,2.36254944021345,54.2904113566283,0
1,141,0,"10407_-1288859759_-996364123_-496912527_-1337950637_-1553689283_962137089",0.513131815203077,0.288121316627607,0.3962352224042,0.0479893116151469,2.56961621411857,72.4702703766423,0
1,142,0,"10407_1356714629_-1418587106_-144245217_1657359667_2051776149_1127077507",0.387205473292836,0.362166926553594,0.47549184328362,0.0580316470310107,2.0108223470274,56.1004061046672,0
1,143,0,"10407_563213187_-1460867274_-1102208845_-922489248_1658480162_-470689472",0.360837700622544,0.21010281814993,0.369647863427819,0.0812220155228943,1.40617771475803,93.4872575851366,0
1,144,0,"10407_1745963874_1419556877_-1731178081_-65756985_798655091_-994020398",0.361830443302239,0.338410529355796,0.390250655583603,0.05178156937273,2.58269620411117,104.83064498308,0
1,145,0,"10407_569298926_-151949567_605947258_-1952874309_1450791916_872214646",0.491323237024978,0.251514823750752,0.41542696258994,0.0607796370876814,2.42091895825582,91.6255219867892,0
1,146,0,"10407_-1457854564_-1781717433_676673138_-834955571_-2108743067_346112950",0.426065432030591,0.22712814944872,0.481305836436342,0.0666900912593945,1.48437795032529,82.8649536382384,0
1,147,0,"10407_594525407_1407122377_-563765964_1642565415_-1556996171_-1520202574",0.47258339906358,0.226825906352184,0.624225958754355,0.0723054248078932,2.58401812450936,59.5749344388178,0
1,148,0,"10407_1959813626_408076983_-1587536605_1217908030_212608962_896197674",0.377244397926637,0.366431435346217,0.461917508879686,0.0527073344787558,2.93513913099657,94.6476251212987,0
1,149,0,"10407_-1862419676_831079865_-1413276083_110391682_668227551_1407787433",0.496930761667769,0.32356055213143,0.575308566522547,0.0546722561049623,2.75391907772924,111.084033357738,0
1,150,0,"10407_693796945_-1773515094_2040873381_1053385416_-655446012_863440890",0.428831172234093,0.362284560770958,0.635222331010887,0.0814282123133829,2.53738391895142,84.4535805241961,0
1,151,0,"10407_-71989093_-151110411_-1437077907_-1527881266_254847414_1391495228",0.337923126648428,0.224481294814104,0.708276629186873,0.0744849226738102,2.48186015093469,97.8071843614835,0
1,152,0,"10407_844195854_905841135_1566596107_526610649_-1099171635_-503004136",0.322868328576253,0.183064182178245,0.733979553523042,0.0700098781449922,1.90511096200176,89.6982894052342,0
